predicted_year,section word count,string,Author,Book,Death_date,URI
122,350,"### | سنة اثنتين وعشرين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
123,48,"### | سنة ثلاث وعشرين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
124,512,"### | سنة أربع وعشرين ومائة 
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
125,1494,"### | سنة خمس وعشرين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
126,1883,"### | سنة ست وعشرين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
127,1594,"### | سنة سبع وعشرين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
128,1173,"### | سنة ثمان وعشرين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
129,1389,"### | سنة تسع وعشرين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
130,1367,"### | سنة ثلاثين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
131,651,"### | سنة إحدى وثلاثين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
132,2764,"### | سنة اثنتين وثلاثين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
133,91,"### | سنة ثلاث وثلاثين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
134,134,"### | سنة أربع وثلاثين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
135,76,"### | سنة خمس وثلاثين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
136,780,"### | سنة ست وثلاثين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
137,226,"### | سنة سبع وثلاثين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
138,92,"### | سنة ثمان وثلاثين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
139,83,"### | سنة تسع وثلاثين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
140,122,"### | سنة أربعين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
141,105,"### | سنة إحدى  وأربعين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
142,102,"### | سنة اثنتين وأربعين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
143,147,"### | سنة ثلاث واربعين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
144,102,"### | سنة اربع وأربعين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
145,404,"### | سنة خمس وأربعين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
146,132,"### | سنة ست وأربعين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
147,89,"### | سنة سبع واربعين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
148,65,"### | سنة ثمان واربعين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
149,85,"### | سنة تسع وأربعين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
150,61,"### | سنة خمسين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
151,53,"### | سنة إحدى وخمسين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
152,64,"### | سنة اثنتين وخمسين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
153,112,"### | سنة ثلاث وخمسين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
154,100,"### | سنة اربع وخمسين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
155,71,"### | سنة خمس وخمسين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
156,76,"### | سنة ست وخمسين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
157,58,"### | سنة سبع وخمسين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
158,163,"### | سنة ثمان وخمسين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
159,81,"### | سنة تسع وخمسين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
160,1633,"### | سنة ستين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
161,85,"### | سنة إحدى وستين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
162,92,"### | سنة اثنتين وستين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
163,68,"### | سنة ثلاث وستين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
164,53,"### | سنة أربع وستين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
165,80,"### | سنة خمس وستين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
166,33,"### | سنة ست وستين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
167,88,"### | سنة سبع وستين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
168,70,"### | سنة ثمان وستين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
169,1363,"### | سنة تسع وستين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
170,381,"### | سنة سبعين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
171,50,"### | سنة إحدى وسبعين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
172,69,"### | سنة اثنتين وسبعين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
173,64,"### | سنة ثلاث وسبعين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
174,54,"### | سنة أربع وسبعين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
175,51,"### | سنة خمس وسبعين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
176,89,"### | سنة ست وسبعين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
177,79,"### | سنة سبع وسبعين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
178,81,"### | سنة ثمان وسبعين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
179,50,"### | سنة تسع وسبعين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
180,1175,"### | سنة ثمانين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
181,52,"### | سنة إحدى وثمانين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
182,39,"### | سنة اثنتين وثمانين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
183,38,"### | سنة ثلاث وثمانين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
184,49,"### | سنة اربع وثمانين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
185,36,"### | سنة خمس وثمانين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
186,55,"### | سنة ست وثمانين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
187,110,"### | سنة سبع وثمانين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
188,54,"### | سنة ثمان وثمانين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
189,63,"### | سنة تسع وثمانين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
190,92,"### | سنة تسعين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
191,71,"### | سنة إحدى وتسعين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
192,89,"### | سنة اثنتين وتسعين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
193,1508,"### | سنة ثلاث وتسعين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
194,67,"### | سنة أربع وتسعين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
195,88,"### | سنة خمس وتسعين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
196,110,"### | سنة ست وتسعين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
197,53,"### | سنة سبع وتسعين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
198,165,"### | سنة ثمان وتسعين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
199,322,"### | سنة تسع وتسعين ومائة
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
200,117,"### | سنة مائتين
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
201,82,"### | سنة إحدى ومائتين
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
202,57,"### | سنة اثنتين ومائتين
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
203,74,"### | سنة ثلاث ومائتين
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
204,55,"### | سنة أربع ومائتين
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
205,48,"### | سنة خمس ومائتين
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
206,42,"### | سنة ست ومائتين
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
207,69,"### | سنة سبع ومائتين
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
208,59,"### | سنة ثمان ومائتين
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
209,49,"### | سنة تسع ومائتين
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
211,31,"### | سنة إحدى عشرة ومائتين
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
210,43,"### | سنة أثنتي عشرة ومائتين
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
213,59,"### | سنة ثلاث عشرة ومائتين
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
214,36,"### | سنة أربع وعشرة ومائتين
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
215,61,"### | سنة خمس عشرة ومائتين
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
216,22,"### | سنة ست عشرة ومائتين
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
217,39,"### | سنة سبع عشرة ومائتين
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
218,106,"### | سنة ثمان عشرة ومائتين
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
219,52,"### | سنة تسع عشرة ومائتين
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
220,62,"### | سنة عشرين ومائتين
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
221,25,"### | سنة إحدى وعشرين ومائتين
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
222,54,"### | سنة اثنتين وعشرين ومائتين
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
223,189,"### | سنة ثلاث وعشرين ومائتين
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
224,31,"### | سنة أربع وعشرين ومائتين
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
225,30,"### | سنة خمس وعشرين ومائتين 
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
226,30,"### | سنة ست وعشرين ومائتين
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
227,73,"### | سنة سبع وعشرين ومائتين
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
228,58,"### | سنة ثمان وعشرين ومائتين
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
229,31,"### | سنة تسع وعشرين ومائتين
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
230,23,"### | سنة ثلاثين ومائتين
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
231,109,"### | سنة إحدى وثلاثين ومائتين
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
232,18,"### | سنة اثنتين وثلاثين ومائتين
",KhalifaIbnKhayyat,Tarikh,0240,0240KhalifaIbnKhayyat.Tarikh.JK000412-ara1
219,351,"### | ( صفة ما كانت عليه زمزم وحجرتها وحوضها قبل أن تغير في خلافة المعتصم بالله في سنة تسع عشرة ومائتين وذلك مما كان عمل المهدي أمير المؤمنين في خلافته )
",Azraqi,AkhbarMakka,0249,0249Azraqi.AkhbarMakka.JK003504-ara1
220,119,"### | ( ذكر ما غير من عمل زمزم وفي خلافة أمير المؤمنين المعتصم بالله سنة عشرين ومايتين وأول من عمل الرخام عليها )
",Azraqi,AkhbarMakka,0249,0249Azraqi.AkhbarMakka.JK003504-ara1
229,424,"### | ( صفة سقاية العباس بن عبد المطلب رضي الله عنه وما فيها وذرعها إلى أن غيرت في خلافة الواثق بالله في سنة تسع وعشرين ومائتين )
",Azraqi,AkhbarMakka,0249,0249Azraqi.AkhbarMakka.JK003504-ara1
4,1411,"### || ( 27 باب غزوة الخندق وهي الأحزاب قال موسى بن عقبة كانت في شوال سنة أربع )
",Bukhari,Sahih,0256,0256Bukhari.Sahih.JK000110-ara1
4,223,"### || ( 30 باب غزوة بني المصطلق من خزاعة وهي غزوة المريسيع قال بن إسحاق وذلك سنة ست وقال موسى بن عقبة سنة أربع وقال النعمان بن راشد عن الزهري كان حديث الإفك في غزوة المريسيع )
",Bukhari,Sahih,0256,0256Bukhari.Sahih.JK000110-ara1
8,1365,"### || ( 53 باب غزوة الطائف في شوال سنة ثمان قاله موسى بن عقبة )
",Bukhari,Sahih,0256,0256Bukhari.Sahih.JK000110-ara1
9,104,"### || ( 63 باب حج أبي بكر بالناس في سنة تسع )
",Bukhari,Sahih,0256,0256Bukhari.Sahih.JK000110-ara1
40,1167,"### | ذكر من مات في سنة أربعين إلى خمسين ونحوها 
",Bukhari,TarikhSaghir,0256,0256Bukhari.TarikhSaghir.Shia003060Vols-ara1
251,42,"### || من مات في سنة إحدى وخمسين ومائتين 
",Bukhari,TarikhSaghir,0256,0256Bukhari.TarikhSaghir.Shia003060Vols-ara1
252,144,"### || من مات في سنة اثنين وخمسين ومائتين 
",Bukhari,TarikhSaghir,0256,0256Bukhari.TarikhSaghir.Shia003060Vols-ara1
229,596,"### | ذكر سقاية العباس بن عبد المطلب رضي الله عنه وما كان فيها، وذرعها إلى أن عمرت في خلافة الواثق بالله أمير المؤمنين في سنة تسع وعشرين ومائتين
",Fakihi,AkhbarMakka,0272,0272Fakihi.AkhbarMakka.Shamela0022579-ara1
241,247,"### | ذكر خطبة عتبة بن أبي سفيان بمكة في سنة إحدى وأربعين
",Fakihi,AkhbarMakka,0272,0272Fakihi.AkhbarMakka.Shamela0022579-ara1
135,137,"### | [سنة خمس وثلاثين ومائة] [2]
",IbnSufyanFasawi,MacrifaWaTarikh,0277,0277IbnSufyanFasawi.MacrifaWaTarikh.Shamela0012403-ara1
136,349,"### | [سنة ست وثلاثين ومائة] [2]
",IbnSufyanFasawi,MacrifaWaTarikh,0277,0277IbnSufyanFasawi.MacrifaWaTarikh.Shamela0012403-ara1
137,304,"### | وفي سنة سبع وثلاثين ومائة
",IbnSufyanFasawi,MacrifaWaTarikh,0277,0277IbnSufyanFasawi.MacrifaWaTarikh.Shamela0012403-ara1
138,97,"### | [سنة ثمان وثلاثين ومائة]
",IbnSufyanFasawi,MacrifaWaTarikh,0277,0277IbnSufyanFasawi.MacrifaWaTarikh.Shamela0012403-ara1
139,260,"### | [سنة تسع وثلاثين ومائة]
",IbnSufyanFasawi,MacrifaWaTarikh,0277,0277IbnSufyanFasawi.MacrifaWaTarikh.Shamela0012403-ara1
140,315,"### | [سنة أربعين ومائة]
",IbnSufyanFasawi,MacrifaWaTarikh,0277,0277IbnSufyanFasawi.MacrifaWaTarikh.Shamela0012403-ara1
141,119,"### | وفي سنة إحدى وأربعين ومائة
",IbnSufyanFasawi,MacrifaWaTarikh,0277,0277IbnSufyanFasawi.MacrifaWaTarikh.Shamela0012403-ara1
142,468,"### | [سنة اثنتين وأربعين ومائة]
",IbnSufyanFasawi,MacrifaWaTarikh,0277,0277IbnSufyanFasawi.MacrifaWaTarikh.Shamela0012403-ara1
143,108,"### | وفي سنة ثلاث وأربعين ومائة
",IbnSufyanFasawi,MacrifaWaTarikh,0277,0277IbnSufyanFasawi.MacrifaWaTarikh.Shamela0012403-ara1
144,102,"### | وفي سنة ms0050 أربع وأربعين ومائة
",IbnSufyanFasawi,MacrifaWaTarikh,0277,0277IbnSufyanFasawi.MacrifaWaTarikh.Shamela0012403-ara1
145,239,"### | وفي سنة خمس وأربعين ومائة
",IbnSufyanFasawi,MacrifaWaTarikh,0277,0277IbnSufyanFasawi.MacrifaWaTarikh.Shamela0012403-ara1
146,154,"### | وفي سنة ست وأربعين ومائة
",IbnSufyanFasawi,MacrifaWaTarikh,0277,0277IbnSufyanFasawi.MacrifaWaTarikh.Shamela0012403-ara1
147,267,"### | وفي سنة سبع وأربعين ومائة
",IbnSufyanFasawi,MacrifaWaTarikh,0277,0277IbnSufyanFasawi.MacrifaWaTarikh.Shamela0012403-ara1
148,221,"### | وفي سنة ثمان وأربعين ومائة
",IbnSufyanFasawi,MacrifaWaTarikh,0277,0277IbnSufyanFasawi.MacrifaWaTarikh.Shamela0012403-ara1
149,96,"### | وفي سنة تسع وأربعين ومائة
",IbnSufyanFasawi,MacrifaWaTarikh,0277,0277IbnSufyanFasawi.MacrifaWaTarikh.Shamela0012403-ara1
150,296,"### | وفي سنة خمسين ومائة
",IbnSufyanFasawi,MacrifaWaTarikh,0277,0277IbnSufyanFasawi.MacrifaWaTarikh.Shamela0012403-ara1
151,214,"### | وفي سنة إحدى وخمسين ومائة
",IbnSufyanFasawi,MacrifaWaTarikh,0277,0277IbnSufyanFasawi.MacrifaWaTarikh.Shamela0012403-ara1
152,199,"### | وفي سنة اثنتين وخمسين ومائة
",IbnSufyanFasawi,MacrifaWaTarikh,0277,0277IbnSufyanFasawi.MacrifaWaTarikh.Shamela0012403-ara1
153,151,"### | وفي سنة ثلاث وخمسين ومائة
",IbnSufyanFasawi,MacrifaWaTarikh,0277,0277IbnSufyanFasawi.MacrifaWaTarikh.Shamela0012403-ara1
154,226,"### | وفي سنة أربع وخمسين ومائة
",IbnSufyanFasawi,MacrifaWaTarikh,0277,0277IbnSufyanFasawi.MacrifaWaTarikh.Shamela0012403-ara1
155,162,"### | وفي سنة خمس وخمسين ومائة
",IbnSufyanFasawi,MacrifaWaTarikh,0277,0277IbnSufyanFasawi.MacrifaWaTarikh.Shamela0012403-ara1
156,110,"### | وفي سنة ست وخمسين ومائة
",IbnSufyanFasawi,MacrifaWaTarikh,0277,0277IbnSufyanFasawi.MacrifaWaTarikh.Shamela0012403-ara1
157,229,"### | وفي سنة سبع ms0058 وخمسين ومائة
",IbnSufyanFasawi,MacrifaWaTarikh,0277,0277IbnSufyanFasawi.MacrifaWaTarikh.Shamela0012403-ara1
158,297,"### | وفي سنة ثمان وخمسين ومائة
",IbnSufyanFasawi,MacrifaWaTarikh,0277,0277IbnSufyanFasawi.MacrifaWaTarikh.Shamela0012403-ara1
