gap_first,gap_last,abnormal_gap,reverse,Author,Book,Death_date,URI,prev_heading,next_heading,prev_date,next_date
386,386,False,False,Maqrizi,ItticazHunafa,845,0845Maqrizi.ItticazHunafa.Shamela0000176-ara1,"### || سنة خمس وثمانين وثلاثمائة @YY385
","### || سنة سبع وثمانين وثلثمائة @YY387
",385,387
386,185,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | الدار قطنى توفى سنة 385 هجرية
","### | الداراورى توفى سنة 186 هجرية
",385,186
386,380,False,True,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الخامسة عشرة من ولاية العزيز نزار على مصر وهي سنة ثمانين
","### ||| السنة السادسة عشرة من ولاية العزيز نزار على مصر وهي سنة إحدى وثمانين
",385,381
386,386,False,False,IbnDawadari,KanzDurar,736,0736IbnDawadari.KanzDurar.Sham19Y0018147-ara1,"### ||| ذكر سنة خمس وثمانين وثلاث مئة
","### ||| ذكر سنة سبع وثمانين وثلاث مئة
",385,387
386,386,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة العشرون من ولاية العزيز نزار على مصر وهي سنة خمس وثمانين وثلثمائة $
","### ||| السنة الأولى من ولاية الحاكم منصور على مصر وهي سنة سبع وثمانين وثلثمائة $
",385,387
388,388,False,False,CabdCazizKattani,DhaylTarikhMawlidCulama,466,0466CabdCazizKattani.DhaylTarikhMawlidCulama.JK000770-ara1,"### | سنة سبع وثمانين وثلاثمئة
","### | سنة تسع وثمانين وثلاثمئة
",387,389
388,401,False,False,Yafici,MiratJanan,768,0768Yafici.MiratJanan.Shamela0009091-ara1,"### | سنة سبع وثمانين وثلاثمائة
","### | سنة اثنتين واربع مائة
",387,402
389,389,False,False,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,"### || ولاية بشارة الإخشيدي القائد لدمشق في سنة 388 والسبب الداعي إلى ذلك وما آلت إليه الحال
","### || ولاية القايد تميم بن إسماعيل المغربي الملقب بفحل لدمشق سنة 390
",388,390
389,509,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | الخطابى سنة 388 هجرية
","### | ابو الخطاب سنة 510
",388,510
389,389,False,False,Maqrizi,ItticazHunafa,845,0845Maqrizi.ItticazHunafa.Shamela0000176-ara1,"### || سنة ثمان وثمانين وثلثمائة @YY388
","### || سنة تسعين وثلثمائة @YY389
",388,390
390,393,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الثالثة من ولاية الحاكم منصور على مصر وهي سنة تسع وثمانين
","### ||| السنة الرابعة من ولاية الحاكم منصور على مصر وهي سنة تسعين وثلثمائة
",389,394
390,390,False,False,CabdCazizKattani,DhaylTarikhMawlidCulama,466,0466CabdCazizKattani.DhaylTarikhMawlidCulama.JK000770-ara1,"### | سنة تسع وثمانين وثلاثمئة
","### | سنة أحدى وتسعين وثلاثمئة
",389,391
393,393,False,False,Maqrizi,ItticazHunafa,845,0845Maqrizi.ItticazHunafa.Shamela0000176-ara1,"### || سنة اثنتين وتسعين وثلثمائة @YY392
","### || سنة أربع وتسعين وثلثمائة @YY394
",392,394
393,395,False,False,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,"### || ولاية القائد ختكين الداعي المعروف بالضيف في سنة 392
","### || ولاية القائد طزملة بن بكار البربري لدمشق في بقية سنة 396
",392,396
397,397,False,False,CabdCazizKattani,DhaylTarikhMawlidCulama,466,0466CabdCazizKattani.DhaylTarikhMawlidCulama.JK000770-ara1,"### | سنة ست وتسعين وثلاثمئة
","### | سنة ثمان وتسعين وثلاثمئة
",396,398
397,569,True,False,AhmadJindari,JamicWajiz,1337,1337AhmadJindari.JamicWajiz.Zaydiyya0000276-ara1,"### || AUTO سنة 396: فيها توفى الشيخ أبو سعد ms101 إسماعيل بن أحمد الإسماعيلي
","### || AUTO سنة 570: فيها توفى السيد الإمام علامة الزيدية الكرام الحسين
",396,570
397,398,False,False,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,"### || ولاية القائد طزملة بن بكار البربري لدمشق في بقية سنة 396
","### || ولاية القائد حامد بن ملهم المذكور أولا في سنة 399
",396,399
400,413,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الثالثة عشرة من ولاية الحاكم منصور على مصر وهي سنة تسع وتسعين وثلثمائة
","### ||| السنة الرابعة عشرة من ولاية الحاكم منصور على مصر وهي سنة أربعمائة
",399,414
400,418,False,False,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,"### || ولاية القائد حامد بن ملهم المذكور أولا في سنة 399
","### || ولاية أمير الجيوش التزبري الجيلي لدمشق في سنة 419 وشرح حاله
",399,419
407,417,False,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | الإسفرايينى سنة 406 هجرية
","### | الإسفرايينى سنة 418 هجرية
",406,418
407,407,False,False,Maqrizi,ItticazHunafa,845,0845Maqrizi.ItticazHunafa.Shamela0000176-ara1,"### || سنة ست وأربعمائة @YY406
","### || سنة ثمان وأربعمائة @YY408
",406,408
407,446,True,False,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,"### || AUT السنة السادسة والأوبعون وأربع مئة
","### || AUT السنة السابعة والأربعون وأربع مئة
",406,447
407,816,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | ابن فورك سنة 406
","### | الفيروزابادى سنة 817 هجرية
",406,817
407,413,False,False,IbnHusaynGhazzi,NahrDhahab,1351,1351IbnHusaynGhazzi.NahrDhahab.Shamela0011788-ara1,"### | سنة 406 عصيان فتح على مولاه مرتضى الدولة:
","### | سنة 414 استيلاء المرداسيين على حلب
",406,414
415,410,False,True,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الرابعة عشرة من ولاية الحاكم منصور على مصر وهي سنة أربعمائة
","### ||| السنة الخامسة عشرة من ولاية الحاكم ms0887 منصور على مصر وهي سنة إحدى
",414,411
415,425,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الثامنة عشرة من ولاية الحاكم منصور على مصر وهي سنة أربع
","### ||| السنة العشرون من ولاية الحاكم منصور على مصر وهي سنة ست وأربعمائة
",414,426
415,427,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الرابعة والعشرين من ولاية الحاكم منصور على مصر وهي سنة عشر
","### ||| السنة الأولى من ولاية المستنصر معد على مصر وهي سنة ثمان وعشرين
",414,428
419,419,False,False,Maqrizi,ItticazHunafa,845,0845Maqrizi.ItticazHunafa.Shamela0000176-ara1,"### || سنة ثمان عشرة وأربعمائة @YY418
","### || سنة عشرين وأربعمائة @YY420
",418,420
419,428,False,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | الإسفرايينى سنة 418 هجرية
","### | الإسفرايينى سنة 429 هجرية
",418,429
419,419,False,False,IbnHusaynGhazzi,NahrDhahab,1351,1351IbnHusaynGhazzi.NahrDhahab.Shamela0011788-ara1,"### | سنة 418 خروج صالح إلى المعرة واجتماعه بأبي العلاء:
","### | سنة 420 قتل صالح وولده الأصغر وولاية ابنه نصر حلب:
",418,420
421,422,False,False,Yafici,MiratJanan,768,0768Yafici.MiratJanan.Shamela0009091-ara1,"### | سنة واثنتين وعشرين واربع مائة
","### | سنة ثلاث وعشرين واربع مائة
",420,423
421,421,False,False,AbuIshaqHabbal,WafayatMisriyyin,482,0482AbuIshaqHabbal.WafayatMisriyyin.JK000712-ara1,"### | سنة عشرين صفر صفر صفر
","### | سنة اثنتين وعشرين
",420,422
422,428,False,False,IbnHusaynGhazzi,NahrDhahab,1351,1351IbnHusaynGhazzi.NahrDhahab.Shamela0011788-ara1,"### | سنة 421 خروج ملك الروم من القسطنطينية إلى حلب:
","### | سنة 429 قتل شبل الدولة:
",421,429
422,419,False,True,Yafici,MiratJanan,768,0768Yafici.MiratJanan.Shamela0009091-ara1,"### | سنة احدى وعشرين واربع مائة
","### | سنة واثنتين وعشرين واربع مائة
",421,420
422,422,False,False,IbnDawadari,KanzDurar,736,0736IbnDawadari.KanzDurar.Sham19Y0018147-ara1,"### ||| ذكر سنة إحدى وعشرين وأربع مئة
","### ||| ذكر سنة ثلاث وعشرين وأربع مئة
",421,423
430,190,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | عبد القاهر بن طاهر سنة 429 هجرية
","### | عبد الكريم سلمان سنة 1918م
",429,191
430,771,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | الإسفرايينى سنة 429 هجرية
","### | الأسنوى سنة 772 هجرية
",429,772
430,526,True,False,IbrahimShajari,TabaqatZaydiyyaKubra,1152,1152IbrahimShajari.TabaqatZaydiyyaKubra.Zaydiyya0000100-ara1,"### ||| AUTO 168- الحسن أبي هاشم [... - بعد سنة 429ه]
","### ||| AUTO 171- الحسن بن علي بن أبي طالب [... - بعد سنة 527 ه]
",429,527
430,430,False,False,CabdCazizKattani,DhaylTarikhMawlidCulama,466,0466CabdCazizKattani.DhaylTarikhMawlidCulama.JK000770-ara1,"### | سنة تسع وعشرين وأربعمئة
","### | سنة إحدى وثلاثين وأربعمئة
",429,431
430,432,False,False,IbnHusaynGhazzi,NahrDhahab,1351,1351IbnHusaynGhazzi.NahrDhahab.Shamela0011788-ara1,"### | سنة 429 قتل شبل الدولة:
","### | سنة 433 موت الدزبري واستيلاء أبي علوان على حلب:
",429,433
430,452,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الثانية والعشرون من ولاية المستنصر معد على مصر وهي سنة تسع
","### ||| السنة الثالثة والعشرون من ولاية المستنصر معد على مصر وهي سنة خمسين
",429,453
430,432,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الثانية من ولاية المستنصر معد على مصر وهي سنة تسع وعشرين
","### ||| السنة الثالثة من ولاية المستنصر معد على مصر وهي سنة ثلاثين وأربعمائة
",429,433
430,413,False,True,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الثالثة والعشرون من ولاية الحاكم منصور على مصر وهي سنة تسع
","### ||| السنة الرابعة والعشرين من ولاية الحاكم منصور على مصر وهي سنة عشر
",429,414
440,462,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الثانية والثلاثون من ولاية المستنصر معد على مصر وهي سنة تسع
","### ||| السنة الثالثة والثلاثون من ولاية المستنصر معد على مصر وهي سنة ستين
",439,463
440,442,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الثانية عشرة من ولاية المستنصر معد على مصر وهي سنة تسع وثلاثين
","### ||| السنة الثالثة عشرة من ولاية المستنصر معد على مصر وهي سنة أربعين
",439,443
442,460,False,False,IbnKathir,TabaqatShaficiyyin,774,0774IbnKathir.TabaqatShaficiyyin.Shamela0012860-ara1,"### || المرتبة الثالثة من الطبقة الخامسة من أصحاب الشافعي فيها من أول سنة إحدى وعشرين وأربع مائة إلى آخر سنة أربعين
","### || المرتبة الأولى منها من سنة إحدى وخمسين وأربع مائة إلى سنة ستين PageV01P429
",441,461
442,411,False,True,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الرابعة عشرة من ولاية المستنصر معد على مصر وهي سنة إحدى وأربعين
","### ||| السنة الخامسة عشرة من ولاية المستنصر معد على مصر وهي سنة اثنتين
",441,412
442,439,False,True,CabdCazizKattani,DhaylTarikhMawlidCulama,466,0466CabdCazizKattani.DhaylTarikhMawlidCulama.JK000770-ara1,"### | سنة إحدى وأربعين وأربعمئة
","### | سنة إثنتين وأربعين وأربعمئة
",441,440
442,448,False,False,IbnHusaynGhazzi,NahrDhahab,1351,1351IbnHusaynGhazzi.NahrDhahab.Shamela0011788-ara1,"### | سنة 441 زحف المصريين على حلب:
","### | سنة 449 تنازل ثمال عن حلب إلى المصريين:
",441,449
442,447,False,False,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,"### || ولاية رفق المستنصري لدمشق في سنة 441
","### | سنة ثمان وأربعين وأربعمائة
",441,448
450,509,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | ابن بطال سنة 449 هجرية
","### | البغورى سنة 510 هجرية
",449,510
450,451,False,False,IbnHusaynGhazzi,NahrDhahab,1351,1351IbnHusaynGhazzi.NahrDhahab.Shamela0011788-ara1,"### | سنة 449 تنازل ثمال عن حلب إلى المصريين:
","### | سنة 452 و 453 و 454:
",449,452
450,309,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | محمد بن على سنة 449 هجرية
","### | المرتضى سنة 310 هجرية
",449,310
450,472,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الثانية والأربعون من ولاية المستنصر معد على مصر وهي سنة تسع
","### ||| السنة الثالثة والأربعون من ولاية المستنصر معد على مصر وهي سنة سبعين
",449,473
450,485,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | القاضى سنة 449 هجرية
","### | القاضى سنة 486 هجرية
",449,486
460,461,False,False,IbnDawadari,KanzDurar,736,0736IbnDawadari.KanzDurar.Sham19Y0018147-ara1,"### ||| ذكر سنة تسع وخمسين وأربع مئة
","### ||| ذكر سنة اثنين وستين وأربع مئة
",459,462
460,448,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | القاضى سنة 459 هجرية
","### | القاضى سنة 449 هجرية
",459,449
460,482,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الثانية والخمسون من ولاية المستنصر معد على مصر وهي سنة تسع
","### ||| السنة الثالثة والخمسون من ولاية المستنصر معد على مصر وهي سنة ثمانين
",459,483
469,490,False,False,IbnHusaynGhazzi,NahrDhahab,1351,1351IbnHusaynGhazzi.NahrDhahab.Shamela0011788-ara1,"### | سنة 468 ملك نصر منبج وقتله في حلب:
","### | انقراض دولة بني مرداس، ودخول حلب تحت سلطة شرف الدولة، ثم حكم الشريف بها، ثم دخولها تحت سلطة الدولة السلجوقية وغير ذلك من الحوادث إلى سنة 491
",468,491
469,477,False,False,IbnDawadari,KanzDurar,736,0736IbnDawadari.KanzDurar.Sham19Y0018147-ara1,"### ||| ذكر سنة ثمان وتسع وستين وأربع مئة
","### ||| ذكر سنة ثمانى وسبعين وأربع مئة
",468,478
471,471,False,False,IbnAthirCizzDin,Kamil,630,0630IbnAthirCizzDin.Kamil.JK000911-ara1,"### | ثم دخلت سنة سبعين وأربعمائة
","### | ثم دخلت سنة ثنتين وسبعين وأربعمائة
",470,472
471,479,False,False,IbnKathir,TabaqatShaficiyyin,774,0774IbnKathir.TabaqatShaficiyyin.Shamela0012860-ara1,"### || المرتبة الثانية من الطبقة السادسة من أصحاب الشافعي رضي الله عنه فيها من سنة ستين وأربع مائة إلى سنة سبعين
","### || المرتبة الثالثة من الطبقة السادسة من أصحاب الشافعي رحمهم الله فيها من سنة سبعين وأربع مائة إلى ms319 سنة ثمانين وأربع مائة
",470,480
471,471,False,False,Maqrizi,ItticazHunafa,845,0845Maqrizi.ItticazHunafa.Shamela0000176-ara1,"### || سنة سبعين وأربعمائة @YY470
","### || سنة اثنتين وسبعين وأربعمائة @YY472
",470,472
473,473,False,False,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,"### | سنة اثنتين وسبعين وأربعمائة
","### | سنة أربع وسبعين وأربعمائة
",472,474
473,476,False,False,Maqrizi,ItticazHunafa,845,0845Maqrizi.ItticazHunafa.Shamela0000176-ara1,"### || سنة اثنتين وسبعين وأربعمائة @YY472
","### || سنة سبع وسبعين وأربعمائة @YY477
",472,477
481,499,False,False,Dhahabi,MucinFiTabaqatMuhaddithin,748,0748Dhahabi.MucinFiTabaqatMuhaddithin.JK000658-ara1,"### | 17 طبقة تتلو من بعدها إلى سنة ثمانين وأربعمائة
","### | ( 18 ) طبقة تابعة لمن مضى وإلى حدود سنة نيف وخمسمائة
",480,500
481,401,False,True,IbnAkfani,DhaylDhaylTarikhMawlidCulama,524,0524IbnAkfani.DhaylDhaylTarikhMawlidCulama.JK000695-ara1,"### | سنة ثمانين وأربعمئة
","### | سنة اثنتين وثماني وأربعمئة
",480,402
481,484,False,False,IbnAkfani,DhaylDhaylTarikhMawlidCulama,524,0524IbnAkfani.DhaylDhaylTarikhMawlidCulama.JK000695-ara1,"### | سنة أبع وثمانين وأربعمئة
","### | سنة خمس وثمانين وأربعمئة
",480,485
481,490,False,False,IbnKathir,TabaqatShaficiyyin,774,0774IbnKathir.TabaqatShaficiyyin.Shamela0012860-ara1,"### || المرتبة الثالثة من الطبقة السادسة من أصحاب الشافعي رحمهم الله فيها من سنة سبعين وأربع مائة إلى ms319 سنة ثمانين وأربع مائة
","### || المرتبة الرابعة من الطبقة السادسة من أصحاب الشافعي رضي الله عنه فيها من سنة إحدى وثمانين وأربع مائة إلى آخر سنة تسعين
",480,491
484,305,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | السرخسى سنة 483 هجرية
","### | ابن سريج سنة 306 هجرية
",483,306
484,484,False,False,IbnAthirCizzDin,Kamil,630,0630IbnAthirCizzDin.Kamil.JK000911-ara1,"### | ثم دخلت سنة ثلاث وثمانين وأربعمائة
","### | ثم دخلت سنة خمس وثمانين وأربعمائة
",483,485
484,450,False,True,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الثالثة والخمسون من ولاية المستنصر معد على مصر وهي سنة ثمانين
","### ||| السنة الرابعة والخمسون من ولاية المستنصر معد على مصر وهي سنة إحدى
",483,451
484,109,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | خواهر زاده سنة 483
","### | الخرشى سنة 1101 هجرية
",483,110
484,484,False,False,Maqrizi,ItticazHunafa,845,0845Maqrizi.ItticazHunafa.Shamela0000176-ara1,"### || سنة ثلاث وثمانين وأربعمائة @YY483
","### || سنة خمس وثمانين وأربعمائة @YY485
",483,485
484,479,False,True,IbnAkfani,DhaylDhaylTarikhMawlidCulama,524,0524IbnAkfani.DhaylDhaylTarikhMawlidCulama.JK000695-ara1,"### | سنة ثلاث وثمانين وأربعمئة
","### | سنة أبع وثمانين وأربعمئة
",483,480
487,487,False,False,Maqrizi,ItticazHunafa,845,0845Maqrizi.ItticazHunafa.Shamela0000176-ara1,"### || سنة ست وثمانين وأربعمائة @YY486
","### || سنة ثمان وثمانين وأربعمائة @YY488
",486,488
487,487,False,False,IbnDawadari,KanzDurar,736,0736IbnDawadari.KanzDurar.Sham19Y0018147-ara1,"### ||| ذكر سنة ست وثمانين وأربع مئة
","### ||| ذكر سنة ثمان وثمانين وأربع مئة
",486,488
487,475,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | القاضى سنة 486 هجرية
","### | القاضى سنة 476 هجرية
",486,476
490,492,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الثانية من ولاية المستعلي أحمد على مصر وهي سنة تسع وثمانين
","### ||| السنة الثالثة من ولاية المستعلي أحمد على مصر وهي سنة تسعين وأربعمائة
",489,493
490,495,False,False,IbnDawadari,KanzDurar,736,0736IbnDawadari.KanzDurar.Sham19Y0018147-ara1,"### ||| ذكر سنة تسع وثمانين وأربع مئة
","### ||| ذكر سنة ست وتسعين وأربع مئة
",489,496
490,309,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | ابن جريح توفى سنة 489 هجرية
","### | ابن جرير الطبرى توفى سنة 310 هجرية
",489,310
492,506,False,False,IbnHusaynGhazzi,NahrDhahab,1351,1351IbnHusaynGhazzi.NahrDhahab.Shamela0011788-ara1,"### | انقراض دولة بني مرداس، ودخول حلب تحت سلطة شرف الدولة، ثم حكم الشريف بها، ثم دخولها تحت سلطة الدولة السلجوقية وغير ذلك من الحوادث إلى سنة 491
","### | سنة 507: وفاة رضوان وما جرى بعده
",491,507
492,510,False,False,IbnKathir,TabaqatShaficiyyin,774,0774IbnKathir.TabaqatShaficiyyin.Shamela0012860-ara1,"### || المرتبة الرابعة من الطبقة السادسة من أصحاب الشافعي رضي الله عنه فيها من سنة إحدى وثمانين وأربع مائة إلى آخر سنة تسعين
","### || المرتبة الأولى منها من سنة إحدى وخمس مائة إلى آخر سنة عشر
",491,511
495,495,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة السابعة من ولاية المستعلي أحمد على مصر وهي سنة أربع وتسعين ms1029
","### ||| السنة الأول من ولاية الآمر منصور على مصر وهي سنة ست وتسعين وأربعمائة
",494,496
495,495,False,False,Maqrizi,ItticazHunafa,845,0845Maqrizi.ItticazHunafa.Shamela0000176-ara1,"### || سنة أربع وتسعين وأربعمائة @YY494
","### || سنة ست وتسعين وأربعمائة @YY496
",494,496
505,514,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة التاسعة من ولاية الآمر منصور على مصر وهي سنة أربع وخمسمائة
","### ||| السنة العاشرة من ولاية الآمر منصور على مصر وهي سنة خمس وخمسمائة
",504,515
505,524,False,False,Yafici,MiratJanan,768,0768Yafici.MiratJanan.Shamela0009091-ara1,"### | سنة اربع وعثسرين وخمس مائة
","### | سنة خمس وعشرين وخمس مائة
",504,525
511,520,False,False,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,"### || AUT السنة العاشرة وخمس مئة
","### || AUT السنة الحادية والعشرون وخمس مئة (4)
",510,521
511,512,False,False,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,"### | سنة اثني عشرة وخمسمائة
","### | سنة ثلاث عشرة وخمسمائة
",510,513
511,561,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | ابن السمعانى توفى سنة 510 هجرية.
","### | ابن السمعانى توفى سنة 562 هجرية.
",510,562
511,976,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | ابو الخطاب سنة 510
","### | الخطيب الشربينى سنة 977
",510,977
511,274,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | البغورى سنة 510 هجرية
","### | أبو بكر سنة 275 هجرية
",510,275
511,512,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة العاشرة من ولاية السلطان صلاح الدين يوسف بن أيوب على مصر وهي سنة
","### ||| السنة الثالثة عشرة من ولاية صلاح الدين يوسف بن أيوب على مصر وهي سنة
",510,513
517,112,False,True,IbrahimShajari,TabaqatZaydiyyaKubra,1152,1152IbrahimShajari.TabaqatZaydiyyaKubra.Zaydiyya0000100-ara1,"### |||| AUTO 594- محمد بن الحسن العلوي [... - بعد سنة 516ه]
","### |||| AUTO 601- محمد بن الحسن اليعمري [... - سنة 1137ه]
",516,113
517,512,False,True,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة التاسعة من ولاية الملك الصالح نجم الدين أيوب على مصر وهي سنة ست
","### ||| السنة الثالثة من ولاية الملك المعز أيبك التركمانى على مصر وهى سنة
",516,513
517,536,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الثانية عشرة من ولاية الحافظ عبد المجيد عل مصر وهي سنة ست
","### ||| السنة الثالثة عشرة من ولاية الحافظ على مصر وهي سنة سبع وثلاثين
",516,537
517,518,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة العاشرة من ولاية الملك العادل أبي بكر بن أيوب على مصر وهي سنة ست
","### ||| السنة الثانية من ولاية الملك الصالح نجم الدين أيوب على مصر وهي سنة تسع
",516,519
517,518,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة السادسة عشرة من ولاية صلاح الدين يوسف بن أيوب على مصر وهي سنة
","### ||| السنة التاسعة عشرة من ولاية صلاح الدين يوسف بن أيوب على مصر وهي سنة
",516,519
521,594,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | ابن رشد سنة 520 هجرية
","### | ابن رشد الحفيد سنة 595 هجرية
",520,595
521,521,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة العشرون من ولاية السلطان صلاح الدين يوسف بن أيوب على مصر وهي سنة
","### ||| السنة الثانية من ولاية العزيز عثمان بن صلاح الدين يوسف على مصر وهي سنة
",520,522
521,521,False,False,Yafici,MiratJanan,768,0768Yafici.MiratJanan.Shamela0009091-ara1,"### | سنة عشرين وخمس مائة
","### | سنة اثنتين وعشرين وخمس مائة
",520,522
524,524,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الثامنة والعشرون من ولاية الآمر منصور على مصر وهي سنة ثلاث
","### ||| السنة الأولى من ولاية الحافظ عبدالمجيد على مصر وهي سنة خمس وعشرين
",523,525
524,524,False,False,IbnDawadari,KanzDurar,736,0736IbnDawadari.KanzDurar.Sham19Y0018147-ara1,"### ||| ذكر سنة ثلاث وعشرين وخمس مئة
","### ||| ذكر سنة خمس وعشرين وخمس مئة
",523,525
524,524,False,False,Maqrizi,ItticazHunafa,845,0845Maqrizi.ItticazHunafa.Shamela0000176-ara1,"### || سنة ثلاث وعشرين وخمسمائة @YY523
","### || سنة خمس وعشرين وخمسمائة @YY525
",523,525
