gap_first,gap_last,abnormal_gap,reverse,Author,Book,Death_date,URI,prev_heading,next_heading,prev_date,next_date
229,231,False,False,Bahshal,TarikhWasit,292,0292Bahshal.TarikhWasit.Shamela0011766-ara1,"### || محمد بن عيسى بن بحر بن حبيب أبو الحسن توفي سنة ثماني وعشرين ومائتين
","### || أبو سعيد عثمان بن الفضل بن بكار توفي سنة اثنتين وثلاثين ومائتين
",228,232
233,243,False,False,Bahshal,TarikhWasit,292,0292Bahshal.TarikhWasit.Shamela0011766-ara1,"### || أبو سعيد عثمان بن الفضل بن بكار توفي سنة اثنتين وثلاثين ومائتين
","### || سعيد بن يحيى بن الأزهر بن نجيح أبو عثمان توفي سنة أربع واربعين ومائتين
",232,244
245,222,False,True,Bahshal,TarikhWasit,292,0292Bahshal.TarikhWasit.Shamela0011766-ara1,"### || أبو عبد الله تميم بن المنتصر بن صلت بن تمام بن جبير توفى سنة أربع وأربعين «32» وله ست «33» وسبعون سنة
","### || أبو عبد الله محمد بن موسى. وموسى يكنى أبا نعيم توفي سنة ثلاث وعشرين ومائتين
",244,223
7,8,False,False,Tabari,JamicBayan,310,0310Tabari.JamicBayan.Shamela0007798-ara1,"### || يعني ms1060 بقوله جل ثناؤه {الشهر الحرام بالشهر الحرام} [البقرة: 194] ذا القعدة، وهو الشهر الذي كان رسول الله صلى الله عليه وسلم اعتمر فيه عمرة الحديبية، فصده مشركو أهل مكة عن البيت ودخول مكة، وكل ذلك سنة ست من هجرته، وصالح رسول الله صلى الله عليه وسلم المشركين في تلك 
","### || وأما قوله: {بعد عامهم هذا} [التوبة: 28] فإنه يعني: بعد العام الذي نادى فيه علي رحمة الله عليه ببراءة، وذلك عام حج بالناس أبو بكر ms4585، وهي سنة تسع من الهجرة
",6,9
106,110,False,False,Tabari,MuntakhabMinDhayl,310,0310Tabari.MuntakhabMinDhayl.Shamela0001133-ara1,"### || (ذكر من هلك منهم سنة 105) 
","### || (ذكر من هلك منهم في سنة 111) 
",105,111
113,149,True,False,Tabari,MuntakhabMinDhayl,310,0310Tabari.MuntakhabMinDhayl.Shamela0001133-ara1,"### || (ذكر من هلك منهم في سنة 112) 
","### || (ذكر من هلك منهم سنة 150) 
",112,150
3,3,False,False,Tabari,Tarikh,310,0310Tabari.Tarikh.Shamela0009783-ara1,"### ||| ذكر بقية ما كان في السنة الثانية من سني الهجرة
","### || ذكر الأحداث التي كانت في سنة أربع من الهجره
",2,4
6,6,False,False,Tabari,Tarikh,310,0310Tabari.Tarikh.Shamela0009783-ara1,"### || ثم كانت السنة الخامسة من الهجرة
","### || ذكر الأحداث الكائنة في سنة سبع من الهجرة
",5,7
15,15,False,False,Tabari,Tarikh,310,0310Tabari.Tarikh.Shamela0009783-ara1,"### || ثم دخلت سنة أربع عشره
","### || سنة ست عشرة
",14,16
20,25,False,False,Tabari,Tarikh,310,0310Tabari.Tarikh.Shamela0009783-ara1,"### || سنة تسع عشرة
","### || ثم دخلت سنة ست وعشرين
",19,26
27,28,False,False,Tabari,Tarikh,310,0310Tabari.Tarikh.Shamela0009783-ara1,"### || ثم دخلت سنة ست وعشرين
","### || سنة تسع وعشرين
",26,29
31,31,False,False,Tabari,Tarikh,310,0310Tabari.Tarikh.Shamela0009783-ara1,"### || سنة ثلاثين
","### || ثم دخلت سنة اثنتين وثلاثين
",30,32
34,34,False,False,Tabari,Tarikh,310,0310Tabari.Tarikh.Shamela0009783-ara1,"### || سنة ثلاث وثلاثين
","### || سنة خمس وثلاثين
",33,35
36,37,False,False,Tabari,Tarikh,310,0310Tabari.Tarikh.Shamela0009783-ara1,"### || سنة خمس وثلاثين
","### || ثم دخلت سنة ثمان وثلاثين
",35,38
65,65,False,False,Tabari,Tarikh,310,0310Tabari.Tarikh.Shamela0009783-ara1,"### || ثم دخلت سنة أربع وستين
","### || ثم دخلت سنة ست وستين
",64,66
103,103,False,False,Tabari,Tarikh,310,0310Tabari.Tarikh.Shamela0009783-ara1,"### || ثم دخلت سنة اثنتين ومائة
","### || ثم دخلت سنة أربع ومائة
",102,104
146,146,False,False,Tabari,Tarikh,310,0310Tabari.Tarikh.Shamela0009783-ara1,"### || ثم دخلت سنة خمس وأربعين ومائة
","### || ثم دخلت سنة سبع وأربعين ومائة
",145,147
218,218,False,False,Tabari,Tarikh,310,0310Tabari.Tarikh.Shamela0009783-ara1,"### || ثم دخلت سنة سبع عشرة ومائتين
","### || ثم دخلت سنة تسع عشرة ومائتين
",217,219
270,270,False,False,Tabari,Tarikh,310,0310Tabari.Tarikh.Shamela0009783-ara1,"### || ثم دخلت سنة تسع وستين ومائتين
","### || ثم دخلت سنة إحدى وسبعين ومائتين
",269,271
302,290,False,True,Tabari,Tarikh,310,0310Tabari.Tarikh.Shamela0009783-ara1,"### || ثم دخلت سنه احدى وثلاثمائة
","### ||| ثم دخلت سنة احدى وتسعين ومائتين
",301,291
311,300,False,True,Tabari,Tarikh,310,0310Tabari.Tarikh.Shamela0009783-ara1,"### ||| ثم دخلت سنه عشر وثلاثمائة
","### ||| ثم دخلت سنه احدى عشره وثلاثمائة
",310,301
310,295,False,True,Tabari,Tarikh,310,0310Tabari.Tarikh.Shamela0009783-ara1,"### ||| ثم دخلت سنه تسع عشره وثلاثمائة
","### ||| سنه ست وتسعين ومائتين
",309,296
311,300,False,True,Tabari,Tarikh,310,0310Tabari.Tarikh.Shamela0009783-ara1,"### ||| سنه عشر وثلاثمائة
","### ||| سنه احدى عشره وثلاثمائة
",310,301
309,320,False,False,Tabari,Tarikh,310,0310Tabari.Tarikh.Shamela0009783-ara1,"### ||| سنه ثماني عشره وثلاثمائة
","### ||| سنه احدى وعشرين وثلاثمائة
",308,321
322,322,False,False,Tabari,Tarikh,310,0310Tabari.Tarikh.Shamela0009783-ara1,"### ||| سنه احدى وعشرين وثلاثمائة
","### ||| سنه ثلاث وعشرين وثلاثمائة
",321,323
126,123,False,True,IbnMuhammadHashimi,Amali,318,0318IbnMuhammadHashimi.Amali.Shamela0029852-ara1,"### | : «ترفع زينة الدنيا سنة خمس وعشرين ومائة»
","### | : «ترفع زينة الدنيا سنة أربع وعشرين ومائة، يعني بالزينة الدجال»
",125,124
119,178,True,False,IbnMukhalladCattar,MaRawaAkabir,331,0331IbnMukhalladCattar.MaRawaAkabir.Shamela0001249-ara1,"### | : «قدمت المدينة سنة ثمان عشرة، فوجدت لمالك حلقة، ووجدت نافعا قد مات»
","### | : "" كم أتى على مالك؟ قال: سمعتهم يقولون: تسع وثمانون قال: ومات مالك بن أنس سنة تسع وسبعين 
",118,179
180,160,False,True,IbnMukhalladCattar,MaRawaAkabir,331,0331IbnMukhalladCattar.MaRawaAkabir.Shamela0001249-ara1,"### | : "" كم أتى على مالك؟ قال: سمعتهم يقولون: تسع وثمانون قال: ومات مالك بن أنس سنة تسع وسبعين 
","### | : "" متى عرضت على مالك؟ قال: سنة إحدى وستين أو ثلاث وستين ""
",179,161
162,189,True,False,IbnMukhalladCattar,MaRawaAkabir,331,0331IbnMukhalladCattar.MaRawaAkabir.Shamela0001249-ara1,"### | : "" متى عرضت على مالك؟ قال: سنة إحدى وستين أو ثلاث وستين ""
","### | : «مات أبو عبيدة الحداد يوم ولدت سنة تسعين ومائة»
",161,190
37,71,True,False,IbnKulaybShashi,Musnad,335,0335IbnKulaybShashi.Musnad.Shamela0013066-ara1,"### | ما روى طلحة بن عبيد الله التيمي عن رسول الله صلى الله عليه وعلى آله وسلم وهو طلحة بن عبيد الله بن عثمان بن عمرو بن كعب بن سعد بن تيم بن مرة، قتل يوم الجمل سنة ست وثلاثين، سمعت أبا عيسى يقول: قدم من الشام بعدما رجع رسول الله صلى الله عليه وعلى آله وسلم 
","### | مما روى عنه ابنه عبد الله بن الزبير سمعت أبا عبد الله يقول: سمعت عثمان بن أبي شيبة يقول: سمعت أبا نعيم يقول: مات عبد الله بن الزبير سنة ثنتين وسبعين
",36,72
346,341,False,True,Mascudi,TanbihWaIshraf,346,0346Mascudi.TanbihWaIshraf.Shamela0023718-ara1,"### | ذكر التأريخ من مولد رسول الله صلى الله عليه وسلم. ومبعثه. وهجرته. ومغازيه. وسراياه. وسوار به. وكتابه. ووفاته. وتأريخ الخلفاء والملوك بعده. وأيامهم. وكتابهم. ووزرائهم. وحجابهم. وقضاتهم. ونقوش خواتيمهم. وما كان من الحوادث العظيمة الديانية والملوكية في أيامهم. وحصر تواريخهم الى سنة 345 في خلافة المطيع
","### | ذكر السنة الثانية من الهجرة وتعرف «بسنة الأمر» لأنه أمر فيها بالقتال
",345,342
349,309,False,True,Mascudi,TanbihWaIshraf,346,0346Mascudi.TanbihWaIshraf.Shamela0023718-ara1,"### | ذكر السنة الثامنة من الهجرة وتسمى «سنة الفتح»
","### | ذكر السنة العاشرة من الهجرة وهي سنة «حجة الوداع»
",348,310
55,129,True,False,IbnCabdAllahBazzaz,Fawaid,354,0354IbnCabdAllahBazzaz.Fawaid.Shamela0000772-ara1,"### | ومن القراءة على الشافعي في شهر ربيع الأول سنة أربع وخمسين
","### | ومن حديث إسماعيل بن أبي حكيم، عن القاسم قال الواقدي: هو مولى لآل الزبير بن العوام وكان كاتبا لعمر بن عبد العزيز توفي سنة ثلاثين ومائة وكان قليل الحديث
",54,130
131,139,False,False,IbnCabdAllahBazzaz,Fawaid,354,0354IbnCabdAllahBazzaz.Fawaid.Shamela0000772-ara1,"### | ومن حديث إسماعيل بن أبي حكيم، عن القاسم قال الواقدي: هو مولى لآل الزبير بن العوام وكان كاتبا لعمر بن عبد العزيز توفي سنة ثلاثين ومائة وكان قليل الحديث
","### | حديث عمارة بن غزية من بني مازن بن النجار توفي سنة أربعين ومائة وكان كثير الحديث ثقة، عن القاسم ms151، عن عائشة
",130,140
141,129,False,True,IbnCabdAllahBazzaz,Fawaid,354,0354IbnCabdAllahBazzaz.Fawaid.Shamela0000772-ara1,"### | حديث عمارة بن غزية من بني مازن بن النجار توفي سنة أربعين ومائة وكان كثير الحديث ثقة، عن القاسم ms151، عن عائشة
","### | حديث أبي الزناد عبد الله بن ذكوان بن عبد شمس يكنى أبا عبد الرحمن توفي بالمدينة في شهر رمضان سنة ثلاثين ومائة، وهو ابن ست وستين. عن القاسم، عن عائشة رضي الله عنها
",140,130
131,135,False,False,IbnCabdAllahBazzaz,Fawaid,354,0354IbnCabdAllahBazzaz.Fawaid.Shamela0000772-ara1,"### | حديث أبي الزناد عبد الله بن ذكوان بن عبد شمس يكنى أبا عبد الرحمن توفي بالمدينة في شهر رمضان سنة ثلاثين ومائة، وهو ابن ست وستين. عن القاسم، عن عائشة رضي الله عنها
","### | ومن حديث ربيعة بن أبي عبد الرحمن واسمه فروخ مولى آل المنكدر التيميين، ويكنى أبا عثمان، توفي سنة ست وثلاثين ومائة، وهو ابن اثنتين وسبعين سنة وكان ثقة كثير الحديث، عن القاسم
",130,136
137,126,False,True,IbnCabdAllahBazzaz,Fawaid,354,0354IbnCabdAllahBazzaz.Fawaid.Shamela0000772-ara1,"### | ومن حديث ربيعة بن أبي عبد الرحمن واسمه فروخ مولى آل المنكدر التيميين، ويكنى أبا عثمان، توفي سنة ست وثلاثين ومائة، وهو ابن اثنتين وسبعين سنة وكان ثقة كثير الحديث، عن القاسم
","### | ومن حديث سعد بن إبراهيم بن عبد الرحمن بن عوف يكنى أبا إسحاق، توفي بالمدينة سنة سبع وعشرين ومائة، وهو ابن اثنتين وسبعين سنة، قال الواقدي: أخبرني بذلك سعد ويعقوب، أنبأ إبراهيم بن سعد بن إبراهيم، وكان ثقة كثير الحديث، عن القاسم، عن عائشة
",136,127
128,139,False,False,IbnCabdAllahBazzaz,Fawaid,354,0354IbnCabdAllahBazzaz.Fawaid.Shamela0000772-ara1,"### | ومن حديث سعد بن إبراهيم بن عبد الرحمن بن عوف يكنى أبا إسحاق، توفي بالمدينة سنة سبع وعشرين ومائة، وهو ابن اثنتين وسبعين سنة، قال الواقدي: أخبرني بذلك سعد ويعقوب، أنبأ إبراهيم بن سعد بن إبراهيم، وكان ثقة كثير الحديث، عن القاسم، عن عائشة
","### | ومن حديث أبي حازم، واسمه سلمة بن دينار مولى لبني أشجع من بني ليث، وكان يقص بعد الفجر والعصر، مات في خلافة أبي جعفر بعد سنة أربعين ومائة، وكان ثقة كثير الحديث عن القاسم عن عائشة
",127,140
142,142,False,False,IbnCabdAllahBazzaz,Fawaid,354,0354IbnCabdAllahBazzaz.Fawaid.Shamela0000772-ara1,"### | ومن حديث سعد بن سعيد بن قيس الأنصاري توفي سنة إحدى وأربعين ومائة، وكان ثقة ms199 قليل الحديث دون أخيه، عن القاسم، عن عائشة
","### | ومن حديث يحيى بن سعيد بن قيس بن عمرو بن سهل الأنصاري أحد بني مالك بني النجار، ويكنى أبا سعيد، توفي بالهاشمية سنة ثلاث وأربعين ومائة، وكان قاضيا لأبي جعفر، وكان ثقة كثير الحديث حجة، عن القاسم، عن عائشة
",141,143
11,25,False,False,IbnHibbanBusti,Sira,354,0354IbnHibbanBusti.Sira.Shamela0009898-ara1,"### | السنة العاشرة من الهجرة
","### | فلما دخلت السنة السادسة والعشرون
",10,26
11,25,False,False,IbnHibbanBusti,Thiqat,354,0354IbnHibbanBusti.Thiqat.Shamela0005816-ara1,"### | السنة العاشرة للهجرة 
","### || فلما دخلت السنة السادسة والعشرون 
",10,26
35,35,False,False,IbnHibbanBusti,Thiqat,354,0354IbnHibbanBusti.Thiqat.Shamela0005816-ara1,"### || وفي السنة الرابعة والثلاثين 
","### || فلما دخلت السنة السادسة والثلاثون
",34,36
131,310,True,False,HamzaIsfahani,TarikhSini,360,0360HamzaIsfahani.TarikhSini.ShamAY0033836-ara1,"### ||| AUTO كان إبتداء ملك بني العباس في سنة إثنتين وثلاثين ومائة.
","### ||| AUTO سنة إحدى عشرة وثلاثمائة:
",130,311
314,314,False,False,HamzaIsfahani,TarikhSini,360,0360HamzaIsfahani.TarikhSini.ShamAY0033836-ara1,"### ||| AUTO سنة ثلاث عشرة وثلاثمائة:
","### ||| AUTO سنة خمس عشرة وثلاثمائة:
",313,315
