string,date,year_type,date_2,year_type_2,predicted_year,evaluation_year,years_pre,md_level,section_word_count,Author,Book,Death_date,URI,Notes,heading_two_dates,Range
"### ||| جملة من أخباره مع ما يتخللها من أشعاره | 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,1106,IbnBassamShantarini,Dhakhira,542,0542IbnBassamShantarini.Dhakhira.JK006900-ara1,,,
"### ||| ( ما أخرجته من سائر مقطوعاته في أوصاف شتى )
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,984,IbnBassamShantarini,Dhakhira,542,0542IbnBassamShantarini.Dhakhira.JK006900-ara1,,,
"### ||| ( ذكر الخبر عن خراب القيروان ) ( والإلمام بشيء من أخبار آل زيري الغالبين عليها كانوا وقتهم مع ما يذكر بها ، ويتعلق بسببها )
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,648,IbnBassamShantarini,Dhakhira,542,0542IbnBassamShantarini.Dhakhira.JK006900-ara1,,,
"### || ( فصل في ذكر الشيخ أبي الفتيان العسقلاني ) ( وإثبات قطعة من شعره ونثره ) |
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,540,IbnBassamShantarini,Dhakhira,542,0542IbnBassamShantarini.Dhakhira.JK006900-ara1,,,
"### || ( في ذكر القاضي أبي محمد بن نعمة بن خليل ) ( وإثبات جملة من نثره ونظمه )
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,1378,IbnBassamShantarini,Dhakhira,542,0542IbnBassamShantarini.Dhakhira.JK006900-ara1,,,
"### ||| ( فصول من نثره مع ما ينخرط في سلكها من شعره )
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,1128,IbnBassamShantarini,Dhakhira,542,0542IbnBassamShantarini.Dhakhira.JK006900-ara1,,,
"### ||| ومن شعره
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,226,IbnBassamShantarini,Dhakhira,542,0542IbnBassamShantarini.Dhakhira.JK006900-ara1,,,
"### || ( القاضي جلال الدولة بن عمار )
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,290,IbnBassamShantarini,Dhakhira,542,0542IbnBassamShantarini.Dhakhira.JK006900-ara1,,,
"### ||| ( فصول من رسائله ) | 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,286,IbnBassamShantarini,Dhakhira,542,0542IbnBassamShantarini.Dhakhira.JK006900-ara1,,,
"### ||| شرح السبب في ذلك وما انتهت إليه حاله وكان ماله
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,1661,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### || ولاية القايد تميم بن إسماعيل المغربي الملقب بفحل لدمشق سنة 390
",390,year,0,FALSE,390,390,165,2,179,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### ||| شرح ذلك
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,58,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### || ولاية القائد ختكين الداعي المعروف بالضيف في سنة 392
",392,year,0,FALSE,392,392,163,2,222,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### || ولاية القائد طزملة بن بكار البربري لدمشق في بقية سنة 396
",396,year,0,FALSE,396,396,159,2,1238,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### || ولاية القائد أبي صالح مفلح اللحياني المقدم ذكره وشرح الحال في ذلك
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,1096,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### || ولاية القائد حامد بن ملهم المذكور أولا في سنة 399
",399,year,0,FALSE,399,399,156,2,720,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### || ولاية الأمير وجيه الدولة أبي المطاع من حمدان لدمشق بالأمر الحاكمي
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,581,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### || ولاية أمير الجيوش التزبري الجيلي لدمشق في سنة 419 وشرح حاله
",419,year,0,FALSE,419,419,136,2,3576,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### || ولاية القائد ناصر الدولة أبي محمد الحسن بن الحسين بن حمدان لدمشق في
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,351,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### || ولاية القائد طارق الصقلبي المستنصري لدمشق في سنة 440
",440,year,0,FALSE,440,440,115,2,337,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### || ولاية رفق المستنصري لدمشق في سنة 441
",441,year,0,FALSE,441,441,114,2,81,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### || ولاية الأمير المؤيد عدة الامام في سنة 441 بعد الأمين رفق
",441,year,0,FALSE,441,441,114,2,111,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة ثمان وأربعين وأربعمائة
",448,year,0,FALSE,448,448,107,1,118,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة تسع وأربعين وأربعمائة
",449,year,0,FALSE,449,449,106,1,53,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة خمسين وأربعمائة
",450,year,0,FALSE,450,450,105,1,1500,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة إحدى وخمسين وأربعمائة
",451,year,0,FALSE,451,451,104,1,43,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة اثنتين وخمسين وأربعمائة
",452,year,0,FALSE,452,452,103,1,235,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة ثلاث وخمسين وأربعمائة
",453,year,0,FALSE,453,453,102,1,185,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة أربع وخمسين وأربعمائة
",454,year,0,FALSE,454,454,101,1,65,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة خمس وخمسين وأربعمائة
",455,year,0,FALSE,455,455,100,1,141,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### || وفيها ولاية أمير الجيوش بدر لدمشق
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,138,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة ست وخمسين وأربعمائة
",456,year,0,FALSE,456,456,99,1,185,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### || وفيها ولاية الأمير حيدرة بن منزو
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,182,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة سبع وخمسين وأربع مائة
",457,year,0,FALSE,457,457,98,1,63,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة ثمان وخمسين وأربعمائة
",458,year,0,FALSE,458,458,97,1,162,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### || وفيها ولاية أمير الجيوش بدر الثانية
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,164,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة تسع وخمسين وأربعمائة
",459,year,0,FALSE,459,459,96,1,70,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة ستين وأربعمائة
",460,year,0,FALSE,460,460,95,1,361,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### || وفيها ولاية الأمير بارزطغان لدمشق
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,359,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة إحدى وستين وأربعمائة
",461,year,0,FALSE,461,461,94,1,369,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### || وفيها كانت ولاية معلى بن حيدرة بن منزو لدمشق
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,367,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة اثنتين وستين وأربعمائة
",462,year,0,FALSE,462,462,93,1,207,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة ثلاث وستين وأربعمائة
",463,year,0,FALSE,463,463,92,1,252,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة أربع وستين وأربعمائة
",464,year,0,FALSE,464,464,91,1,121,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة خمس وستين وأربعمائة
",465,year,0,FALSE,465,465,90,1,99,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة ست وستين وأربعمائة
",466,year,0,FALSE,466,466,89,1,132,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة سبع وستين وأربعمائة
",467,year,0,FALSE,467,467,88,1,402,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة ثمان وستين وأربعمائة
",468,year,0,FALSE,468,468,87,1,341,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### || وفيها ولاية الأمير زين الدولة لدمشق
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,350,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة تسع وستين وأربعمائة
",469,year,0,FALSE,469,469,86,1,174,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة سبعين وأربعمائة
",470,year,0,FALSE,470,470,85,1,135,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة إحدى وسبعين وأربعمائة
",471,year,0,FALSE,471,471,84,1,227,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة اثنتين وسبعين وأربعمائة
",472,year,0,FALSE,472,472,83,1,31,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة أربع وسبعين وأربعمائة
",474,year,0,FALSE,474,474,81,1,54,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة خمس وسبعين وأربعمائة
",475,year,0,FALSE,475,475,80,1,443,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة ست وسبعين وأربعمائة
",476,year,0,FALSE,476,476,79,1,70,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة سبع وسبعين وأربعمائة
",477,year,0,FALSE,477,477,78,1,121,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة ثمان وسبعين وأربعمائة
",478,year,0,FALSE,478,478,77,1,199,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة تسع وسبعين وأربعمائة
",479,year,0,FALSE,479,479,76,1,207,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة ثمانين وأربعمائة
",480,year,0,FALSE,480,480,75,1,79,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة إحدى وثمانين وأربعمائة
",481,year,0,FALSE,481,481,74,1,117,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة اثنتين وثمانين وأربعمائة
",482,year,0,FALSE,482,482,73,1,170,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة ثلاث وثمانين وأربعمائة
",483,year,0,FALSE,483,483,72,1,67,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة أربع وثمانين وأربعمائة
",484,year,0,FALSE,484,484,71,1,129,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة خمس وثمانين وأربعمائة
",485,year,0,FALSE,485,485,70,1,534,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة ست وثمانين وأربعمائة
",486,year,0,FALSE,486,486,69,1,814,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة سبع وثمانين وأربعمائة
",487,year,0,FALSE,487,487,68,1,1256,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة ثمان وثمانين وأربعمائة
",488,year,0,FALSE,488,488,67,1,768,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة تسع وثمانين وأربعمائة
",489,year,0,FALSE,489,489,66,1,74,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة تسعين وأربعمائة
",490,year,0,FALSE,490,490,65,1,732,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة إحدى وتسعين وأربعمائة
",491,year,0,FALSE,491,491,64,1,307,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة اثنتين وتسعين وأربعمائة
",492,year,0,FALSE,492,492,63,1,354,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة ثلاث وتسعين وأربعمائة
",493,year,0,FALSE,493,493,62,1,165,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة أربع وتسعين وأربعمائة
",494,year,0,FALSE,494,494,61,1,660,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة خمس وتسعين وأربعمائة
",495,year,0,FALSE,495,495,60,1,400,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة ست وتسعين وأربعمائة
",496,year,0,FALSE,496,496,59,1,401,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة سبع وتسعين وأربعمائة
",497,year,0,FALSE,497,497,58,1,958,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة ثمان وتسعين وأربعمائة
",498,year,0,FALSE,498,498,57,1,1016,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة تسع وتسعين وأربعمائة
",499,year,0,FALSE,499,499,56,1,463,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة خمسمائة
",500,year,0,FALSE,500,500,55,1,2512,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة إحدى وخمسمائة
",501,year,0,FALSE,501,501,54,1,1083,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة اثنتين وخمسمائة
",502,year,0,FALSE,502,502,53,1,789,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة ثلاث وخمسمائة
",503,year,0,FALSE,503,503,52,1,2275,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة أربع وخمسمائة
",504,year,0,FALSE,504,504,51,1,1640,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة خمس وخمسمائة
",505,year,0,FALSE,505,505,50,1,1354,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة ست وخمسمائة
",506,year,0,FALSE,506,506,49,1,1606,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة سبع وخمسمائة
",507,year,0,FALSE,507,507,48,1,1267,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة ثمان وخمسمائة
",508,year,0,FALSE,508,508,47,1,304,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة تسع وخمسمائة
",509,year,0,FALSE,509,509,46,1,1658,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة عشر وخمسمائة
",510,year,0,FALSE,510,510,45,1,325,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة إحدى عشرة وخمسمائة
",511,year,0,FALSE,511,511,44,1,306,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة اثني عشرة وخمسمائة
",510,year,0,FALSE,510,510,45,1,299,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة ثلاث عشرة وخمسمائة
",513,year,0,FALSE,513,513,42,1,555,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة أربع عشرة وخمسمائة
",514,year,0,FALSE,514,514,41,1,219,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة خمس عشرة وخمسمائة
",515,year,0,FALSE,515,515,40,1,630,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة ست عشرة وخمسمائة
",516,year,0,FALSE,516,516,39,1,403,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة سبع عشرة وخمسمائة
",517,year,0,FALSE,517,517,38,1,572,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة ثماني عشرة وخمسمائة
",518,year,0,FALSE,518,518,37,1,625,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة تسع عشرة وخمسمائة
",519,year,0,FALSE,519,519,36,1,428,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### | سنة عشرين وخمسمائة
",520,year,0,FALSE,520,520,35,1,719,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,,,
"### || باب في ذكر جماعة وافدين إلى مصر وغيرها من المغرب
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,2701,CimadDinKatib,KharidatQasr,597,0597CimadDinKatib.KharidatQasr.JK009370Vols-ara1,,,
"### || باب في ذكر محاسن أعيان المغرب والأندلس جماعة اتفقوا في بالأندلس في حدود سنة خمسمائة
",500,year,0,FALSE,500,FALSE,97,2,29771,CimadDinKatib,KharidatQasr,597,0597CimadDinKatib.KharidatQasr.JK009370Vols-ara1,,,
"### || جماعة من شعراء الأندلس العصريين أوردهم ابن بشرون الصقلي المهدوي
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,14034,CimadDinKatib,KharidatQasr,597,0597CimadDinKatib.KharidatQasr.JK009370Vols-ara1,,,
"### ||| فصل في وصف معرس القوم وأكلهم وشربهم فيه ووصف الساقي
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,186,CimadDinKatib,KharidatQasr,597,0597CimadDinKatib.KharidatQasr.JK009370Vols-ara1,,,
"### ||| فصل في وصف ركوبهم في البحر وتصيدهم لأصناف السمك منه :
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,160,CimadDinKatib,KharidatQasr,597,0597CimadDinKatib.KharidatQasr.JK009370Vols-ara1,,,
"### ||| فصل في وصف المكان الذي أفضوا إليه عند خروجهم من البحر :
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,6638,CimadDinKatib,KharidatQasr,597,0597CimadDinKatib.KharidatQasr.JK009370Vols-ara1,,,
"### || باب في ذكر محاسن شعراء قلائد العقيان
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,30921,CimadDinKatib,KharidatQasr,597,0597CimadDinKatib.KharidatQasr.JK009370Vols-ara1,,,
"### ||| الوزراء بنو القبطرنه
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,20255,CimadDinKatib,KharidatQasr,597,0597CimadDinKatib.KharidatQasr.JK009370Vols-ara1,,,
"### || عدة من فضلاء الأندلس
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,1914,CimadDinKatib,KharidatQasr,597,0597CimadDinKatib.KharidatQasr.JK009370Vols-ara1,,,
"### | ثم دخلت سنة تسعين وثلاثمائة
",390,year,0,FALSE,390,390,-390,1,1845,IbnJawzi,Muntazam,597,0597IbnJawzi.Muntazam.Shamela0012406-ara1,,,
"### || ظهور معدن الذهب بأرض سجستان
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,22,IbnJawzi,Muntazam,597,0597IbnJawzi.Muntazam.Shamela0012406-ara1,,,
"### || [تقليد القاضي أبي عبد الله الحسين بن هارون مدينة المنصور مضافة إلى الكرخ والكوفة]
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,549,IbnJawzi,Muntazam,597,0597IbnJawzi.Muntazam.Shamela0012406-ara1,,,
"### || ذكر من توفي في هذه السنة من الأكابر
",0,year,0,FALSE,FALSE,FALSE,FALSE,2,1273,IbnJawzi,Muntazam,597,0597IbnJawzi.Muntazam.Shamela0012406-ara1,,,
"### | ثم دخلت سنة إحدى وتسعين وثلاثمائة
",391,year,0,FALSE,391,391,-391,1,976,IbnJawzi,Muntazam,597,0597IbnJawzi.Muntazam.Shamela0012406-ara1,,,
"### || [جلوس القادر بالله للحاج الخراسانية]
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,239,IbnJawzi,Muntazam,597,0597IbnJawzi.Muntazam.Shamela0012406-ara1,,,
